Invoice,InvoiceDate,CustomerID,Country,Lines,Units,Revenue,IsGuest
551340,2011-04-27 17:23:00,,United Kingdom,131,356,1235.02,1
551341,2011-04-28 07:52:00,15189.0,United Kingdom,6,223,459.45000000000005,0
551342,2011-04-28 08:34:00,16099.0,United Kingdom,19,206,318.3,0
551343,2011-04-28 08:57:00,16187.0,United Kingdom,7,46,200.20000000000002,0
551344,2011-04-28 09:02:00,16187.0,United Kingdom,12,266,433.7,0
551345,2011-04-28 09:03:00,14646.0,Netherlands,8,426,602.36,0
551346,2011-04-28 09:12:00,12362.0,Belgium,28,272,450.24,0
551347,2011-04-28 09:20:00,15768.0,United Kingdom,10,101,354.34999999999997,0
551349,2011-04-28 10:03:00,14740.0,United Kingdom,25,224,371.4,0
551350,2011-04-28 10:15:00,16672.0,United Kingdom,8,96,438.0,0
551351,2011-04-28 10:20:00,14298.0,United Kingdom,128,4476,4390.56,0
551352,2011-04-28 10:20:00,16637.0,United Kingdom,16,140,303.62,0
551383,2011-04-28 10:54:00,17460.0,United Kingdom,6,53,119.9,0
551384,2011-04-28 11:31:00,15223.0,United Kingdom,8,98,454.90000000000003,0
551385,2011-04-28 11:38:00,16814.0,United Kingdom,25,135,390.85,0
551387,2011-04-28 11:40:00,14240.0,United Kingdom,10,79,226.85,0
551389,2011-04-28 11:45:00,12437.0,France,7,146,191.10000000000002,0
551390,2011-04-28 12:03:00,15143.0,United Kingdom,14,150,259.45,0
551391,2011-04-28 12:06:00,15514.0,United Kingdom,15,152,385.2,0
551392,2011-04-28 12:07:00,13229.0,United Kingdom,10,63,160.95,0
551393,2011-04-28 12:22:00,14973.0,United Kingdom,5,51,654.6,0
551395,2011-04-28 12:47:00,14271.0,United Kingdom,10,88,112.32,0
551396,2011-04-28 12:49:00,17720.0,United Kingdom,16,178,430.38,0
551397,2011-04-28 12:55:00,15952.0,United Kingdom,14,123,232.65,0
551398,2011-04-28 13:09:00,12417.0,Spain,22,264,352.3,0
551399,2011-04-28 13:17:00,17874.0,United Kingdom,30,123,371.29,0
551400,2011-04-28 13:18:00,17160.0,United Kingdom,32,382,593.16,0
551401,2011-04-28 13:23:00,17874.0,United Kingdom,2,4,6.0,0
551412,2011-04-28 13:31:00,15508.0,United Kingdom,20,111,207.05,0
551413,2011-04-28 13:33:00,16227.0,United Kingdom,6,90,314.22,0
551414,2011-04-28 13:35:00,15622.0,United Kingdom,85,867,1537.2,0
551415,2011-04-28 13:36:00,15622.0,United Kingdom,3,24,78.6,0
551416,2011-04-28 13:39:00,17874.0,United Kingdom,1,4,23.8,0
551417,2011-04-28 13:41:00,15632.0,United Kingdom,29,333,547.27,0
551418,2011-04-28 13:50:00,17893.0,United Kingdom,15,149,107.21,0
551420,2011-04-28 14:00:00,17068.0,United Kingdom,17,154,385.5,0
551421,2011-04-28 14:04:00,14077.0,United Kingdom,6,20,82.5,0
551423,2011-04-28 14:31:00,,United Kingdom,32,53,98.01,1
551424,2011-04-28 14:34:00,12748.0,United Kingdom,1,1,16.95,0
551425,2011-04-28 14:36:00,,United Kingdom,1,12,6.6000000000000005,1
551426,2011-04-28 14:39:00,14022.0,United Kingdom,28,487,440.0,0
551427,2011-04-28 14:56:00,14735.0,United Kingdom,6,36,142.52,0
551428,2011-04-28 14:59:00,13499.0,United Kingdom,12,144,305.56,0
551436,2011-04-28 15:13:00,16904.0,United Kingdom,34,63,221.22,0
551437,2011-04-28 15:13:00,13725.0,United Kingdom,11,76,152.79999999999998,0
551438,2011-04-28 15:23:00,13408.0,United Kingdom,11,588,453.2,0
551439,2011-04-28 15:26:00,14758.0,United Kingdom,16,102,327.71999999999997,0
551440,2011-04-28 15:29:00,15311.0,United Kingdom,59,85,171.98,0
551445,2011-04-28 15:58:00,17991.0,United Kingdom,3,23,87.45,0
551462,2011-04-28 16:11:00,15210.0,United Kingdom,20,228,331.18,0
551467,2011-04-28 16:20:00,12600.0,Germany,7,84,268.88,0
551468,2011-04-28 16:21:00,,United Kingdom,98,218,927.95,1
551469,2011-04-28 16:23:00,18037.0,United Kingdom,6,6,15.27,0
551470,2011-04-28 16:39:00,16782.0,United Kingdom,7,44,112.96000000000001,0
551471,2011-04-28 16:40:00,16370.0,United Kingdom,61,167,272.17,0
551501,2011-04-28 16:53:00,16422.0,United Kingdom,5,344,354.72,0
551506,2011-04-28 17:13:00,,United Kingdom,1,6,2.52,1
551507,2011-04-28 18:11:00,18272.0,United Kingdom,22,276,340.72,0
551514,2011-04-28 19:53:00,17874.0,United Kingdom,3,20,94.45,0
551515,2011-05-01 10:51:00,15606.0,United Kingdom,7,104,320.88,0
551516,2011-05-01 11:10:00,14800.0,United Kingdom,67,461,796.26,0
551517,2011-05-01 11:14:00,16931.0,United Kingdom,48,136,204.24,0
551518,2011-05-01 11:36:00,15708.0,United Kingdom,30,146,443.85,0
551519,2011-05-01 11:50:00,14304.0,United Kingdom,17,139,383.45,0
551520,2011-05-01 11:55:00,13301.0,United Kingdom,21,94,153.86,0
551523,2011-05-01 12:09:00,16634.0,United Kingdom,1,18,53.1,0
551524,2011-05-01 12:35:00,16401.0,United Kingdom,24,431,477.09,0
551525,2011-05-01 12:37:00,14667.0,United Kingdom,21,274,439.85,0
551527,2011-05-01 12:41:00,14395.0,United Kingdom,33,149,388.21000000000004,0
551528,2011-05-01 12:54:00,12841.0,United Kingdom,8,47,116.09,0
551529,2011-05-01 13:18:00,12524.0,Germany,32,639,950.3299999999999,0
551530,2011-05-01 13:26:00,12748.0,United Kingdom,1,1,2.1,0
551531,2011-05-01 13:45:00,15376.0,United Kingdom,58,371,642.37,0
551532,2011-05-01 14:17:00,16554.0,United Kingdom,20,128,313.26,0
551533,2011-05-01 14:58:00,15407.0,United Kingdom,38,77,164.86,0
551534,2011-05-01 14:59:00,14655.0,United Kingdom,14,522,810.56,0
551535,2011-05-01 15:33:00,17615.0,United Kingdom,5,69,153.75,0
551536,2011-05-03 08:35:00,,United Kingdom,2,2,4.2,1
551537,2011-05-03 08:37:00,,United Kingdom,7,10,34.39,1
551538,2011-05-03 08:37:00,,United Kingdom,1,1,0.85,1
551539,2011-05-03 08:40:00,12598.0,France,20,368,528.88,0
551542,2011-05-03 09:05:00,14732.0,United Kingdom,17,156,306.5,0
551543,2011-05-03 09:26:00,16055.0,United Kingdom,8,22,134.8,0
551544,2011-05-03 09:33:00,12683.0,France,20,350,620.84,0
551545,2011-05-03 09:34:00,12683.0,France,1,6,24.900000000000002,0
551546,2011-05-03 09:34:00,18062.0,United Kingdom,15,172,316.12,0
551547,2011-05-03 09:44:00,,United Kingdom,86,690,3579.67,1
551548,2011-05-03 09:44:00,14149.0,United Kingdom,28,218,446.62,0
551549,2011-05-03 09:46:00,17501.0,United Kingdom,15,151,248.25,0
551550,2011-05-03 09:47:00,17501.0,United Kingdom,3,9,40.35,0
551555,2011-05-03 10:25:00,17315.0,United Kingdom,3,125,108.87,0
551556,2011-05-03 10:30:00,14191.0,United Kingdom,10,113,150.32,0
551558,2011-05-03 10:41:00,17841.0,United Kingdom,76,146,315.51,0
551559,2011-05-03 10:42:00,16133.0,United Kingdom,6,422,612.16,0
551560,2011-05-03 10:43:00,16133.0,United Kingdom,10,402,820.74,0
551561,2011-05-03 10:49:00,17422.0,United Kingdom,17,128,306.82,0
551562,2011-05-03 10:51:00,13026.0,United Kingdom,1,192,159.35999999999999,0
551563,2011-05-03 10:55:00,16210.0,United Kingdom,5,374,1102.8600000000001,0
551564,2011-05-03 10:56:00,16609.0,United Kingdom,33,226,534.65,0
551566,2011-05-03 11:11:00,13113.0,United Kingdom,4,133,609.5,0
551576,2011-05-03 11:19:00,17857.0,United Kingdom,1,60,21.599999999999998,0
551584,2011-05-03 11:22:00,15620.0,United Kingdom,29,205,450.52,0
551595,2011-05-03 11:33:00,12891.0,United Kingdom,1,600,204.00000000000003,0
551599,2011-05-03 11:34:00,15696.0,United Kingdom,17,87,312.49,0
551603,2011-05-03 11:34:00,16745.0,United Kingdom,24,237,467.70000000000005,0
551616,2011-05-03 11:40:00,15048.0,United Kingdom,36,88,155.55,0
551617,2011-05-03 11:41:00,16013.0,United Kingdom,1,192,489.59999999999997,0
551618,2011-05-03 11:42:00,16013.0,United Kingdom,3,158,626.1,0
551623,2011-05-03 11:44:00,12843.0,United Kingdom,11,99,214.15,0
551647,2011-05-03 11:59:00,13089.0,United Kingdom,4,36,62.28,0
551649,2011-05-03 12:02:00,12643.0,France,3,120,162.48000000000002,0
551650,2011-05-03 12:02:00,13089.0,United Kingdom,54,616,1110.72,0
551651,2011-05-03 12:03:00,14800.0,United Kingdom,1,10,8.5,0
551652,2011-05-03 12:03:00,12643.0,France,4,192,336.24,0
551653,2011-05-03 12:03:00,13282.0,United Kingdom,14,84,344.70000000000005,0
551654,2011-05-03 12:04:00,16837.0,United Kingdom,2,18,195.1,0
551655,2011-05-03 12:07:00,17757.0,United Kingdom,20,79,115.95,0
551656,2011-05-03 12:10:00,14911.0,EIRE,37,297,619.2,0
551657,2011-05-03 12:12:00,14911.0,EIRE,31,235,545.01,0
551658,2011-05-03 12:13:00,16746.0,United Kingdom,29,307,481.64,0
551660,2011-05-03 12:16:00,15271.0,United Kingdom,6,54,106.66,0
551661,2011-05-03 12:17:00,15656.0,United Kingdom,4,11,63.910000000000004,0
551662,2011-05-03 12:24:00,16210.0,United Kingdom,8,123,311.13,0
551665,2011-05-03 12:35:00,17442.0,United Kingdom,22,230,374.0,0
551686,2011-05-03 12:53:00,13668.0,United Kingdom,20,335,463.66,0
551687,2011-05-03 13:22:00,14135.0,United Kingdom,13,468,309.35,0
551688,2011-05-03 13:31:00,14107.0,United Kingdom,13,179,299.81,0
551693,2011-05-03 13:36:00,15582.0,United Kingdom,22,255,303.61,0
551696,2011-05-03 13:39:00,14110.0,United Kingdom,29,402,797.26,0
551698,2011-05-03 13:52:00,13694.0,United Kingdom,8,645,1132.95,0
551702,2011-05-03 14:16:00,13014.0,United Kingdom,15,135,494.84999999999997,0
551713,2011-05-03 15:12:00,16230.0,United Kingdom,19,195,275.93,0
551714,2011-05-03 15:15:00,16806.0,United Kingdom,14,78,143.18,0
551715,2011-05-03 15:23:00,13102.0,United Kingdom,19,203,337.38,0
551716,2011-05-03 15:39:00,,United Kingdom,1,1,5.95,1
551717,2011-05-03 15:59:00,13263.0,United Kingdom,57,129,257.86,0
551718,2011-05-03 16:06:00,,United Kingdom,162,326,1285.24,1
551719,2011-05-03 16:09:00,,United Kingdom,124,288,1070.21,1
551720,2011-05-03 16:35:00,18146.0,United Kingdom,4,27,76.65,0
551721,2011-05-03 16:49:00,14711.0,United Kingdom,32,95,288.75,0
551724,2011-05-03 17:12:00,15976.0,United Kingdom,50,125,209.99,0
551725,2011-05-04 08:15:00,13798.0,United Kingdom,4,260,565.0,0
551726,2011-05-04 08:17:00,13798.0,United Kingdom,5,288,593.52,0
551727,2011-05-04 08:40:00,14245.0,United Kingdom,41,345,688.35,0
551728,2011-05-04 08:51:00,12720.0,Germany,8,110,133.6,0
551729,2011-05-04 08:52:00,12720.0,Germany,1,10,20.8,0
551730,2011-05-04 09:52:00,16539.0,United Kingdom,8,66,306.36,0
551731,2011-05-04 09:57:00,14307.0,United Kingdom,28,311,424.42,0
551733,2011-05-04 10:15:00,13012.0,United Kingdom,15,146,313.62,0
551734,2011-05-04 10:15:00,18178.0,United Kingdom,33,409,465.99,0
551736,2011-05-04 10:47:00,17443.0,Canada,1,504,534.24,0
551739,2011-05-04 10:58:00,18118.0,United Kingdom,42,68,139.84,0
551747,2011-05-04 11:00:00,14298.0,United Kingdom,58,4760,2805.2799999999997,0
551774,2011-05-04 11:12:00,14606.0,United Kingdom,29,50,109.38,0
551775,2011-05-04 11:21:00,12886.0,United Kingdom,47,416,775.0,0
551776,2011-05-04 11:23:00,13268.0,United Kingdom,38,219,243.69,0
551791,2011-05-04 11:26:00,13220.0,United Kingdom,15,96,476.29,0
551809,2011-05-04 11:32:00,17511.0,United Kingdom,28,1498,3566.1400000000003,0
551810,2011-05-04 11:32:00,15719.0,United Kingdom,43,123,231.27,0
551811,2011-05-04 11:37:00,15039.0,United Kingdom,33,249,756.73,0
551812,2011-05-04 11:39:00,15527.0,United Kingdom,20,182,319.74,0
551813,2011-05-04 11:43:00,18065.0,United Kingdom,13,70,224.78000000000003,0
551814,2011-05-04 11:45:00,18065.0,United Kingdom,6,34,95.8,0
551815,2011-05-04 11:46:00,18065.0,United Kingdom,4,34,77.1,0
551816,2011-05-04 11:50:00,15906.0,United Kingdom,32,117,271.83,0
551817,2011-05-04 11:50:00,17974.0,United Kingdom,19,85,164.07,0
551818,2011-05-04 11:57:00,12569.0,Germany,7,142,166.74,0
551819,2011-05-04 11:58:00,14739.0,United Kingdom,6,374,364.18,0
551820,2011-05-04 12:11:00,12645.0,Germany,19,238,393.6,0
551821,2011-05-04 12:20:00,16942.0,United Kingdom,27,101,270.02,0
551822,2011-05-04 12:26:00,13524.0,United Kingdom,9,100,159.20000000000002,0
551823,2011-05-04 12:29:00,17955.0,United Kingdom,11,46,261.95,0
551824,2011-05-04 12:32:00,15128.0,United Kingdom,33,360,483.7,0
551825,2011-05-04 12:32:00,16942.0,United Kingdom,2,4,22.9,0
551826,2011-05-04 12:33:00,17955.0,United Kingdom,2,20,8.4,0
551832,2011-05-04 13:11:00,15987.0,United Kingdom,1,24,9.36,0
551833,2011-05-04 13:12:00,16779.0,United Kingdom,20,324,500.09,0
551834,2011-05-04 13:13:00,16610.0,United Kingdom,6,66,75.66,0
551835,2011-05-04 13:17:00,17646.0,United Kingdom,24,128,411.54,0
551836,2011-05-04 13:22:00,17394.0,United Kingdom,4,241,203.86999999999998,0
551839,2011-05-04 13:34:00,15311.0,United Kingdom,5,176,453.02,0
551840,2011-05-04 13:36:00,15144.0,United Kingdom,16,302,1030.7,0
551842,2011-05-04 13:52:00,16678.0,United Kingdom,13,186,223.22,0
551843,2011-05-04 13:57:00,16094.0,United Kingdom,16,164,252.1,0
551844,2011-05-04 14:03:00,14173.0,United Kingdom,11,40,114.04,0
551845,2011-05-04 14:03:00,17961.0,United Kingdom,8,10,17.14,0
551846,2011-05-04 14:11:00,13047.0,United Kingdom,19,176,419.0,0
551847,2011-05-04 14:26:00,,United Kingdom,1,1,4.95,1
551848,2011-05-04 14:27:00,,United Kingdom,1,2,5.1,1
551849,2011-05-04 14:33:00,16258.0,United Kingdom,35,372,1032.46,0
551850,2011-05-04 14:33:00,13731.0,United Kingdom,18,112,302.47,0
551851,2011-05-04 14:43:00,17511.0,United Kingdom,2,200,997.5,0
551852,2011-05-04 14:52:00,14948.0,United Kingdom,13,72,278.4,0
551853,2011-05-04 14:54:00,,United Kingdom,1,1,2.1,1
551854,2011-05-04 14:55:00,13576.0,United Kingdom,4,80,302.88,0
551855,2011-05-04 15:08:00,12836.0,United Kingdom,62,443,814.71,0
551856,2011-05-04 15:25:00,15027.0,United Kingdom,6,264,312.71999999999997,0
551857,2011-05-04 15:33:00,13037.0,United Kingdom,18,136,326.9,0
551858,2011-05-04 15:33:00,18041.0,United Kingdom,16,98,128.01,0
551859,2011-05-04 15:37:00,14336.0,United Kingdom,14,301,230.03,0
551860,2011-05-04 15:41:00,15508.0,United Kingdom,16,32,110.64,0
551862,2011-05-04 16:07:00,17384.0,United Kingdom,3,43,227.65,0
551868,2011-05-04 16:29:00,12540.0,Spain,40,739,1156.11,0
551869,2011-05-04 16:36:00,16767.0,United Kingdom,30,525,413.15999999999997,0
551870,2011-05-04 16:51:00,17811.0,United Kingdom,14,132,194.3,0
551872,2011-05-04 17:19:00,12955.0,United Kingdom,10,124,206.6,0
551874,2011-05-05 07:37:00,16422.0,United Kingdom,4,222,385.14,0
551875,2011-05-05 08:16:00,17061.0,United Kingdom,2,196,484.12000000000006,0
551876,2011-05-05 08:18:00,14867.0,United Kingdom,16,136,313.4,0
551877,2011-05-05 08:30:00,16990.0,United Kingdom,1,100,179.0,0
551878,2011-05-05 08:32:00,15129.0,United Kingdom,2,30,119.7,0
551879,2011-05-05 08:33:00,13831.0,United Kingdom,3,78,311.29999999999995,0
551880,2011-05-05 09:05:00,17374.0,United Kingdom,16,56,303.82,0
551881,2011-05-05 09:11:00,13784.0,United Kingdom,6,556,346.08,0
551882,2011-05-05 09:13:00,13873.0,United Kingdom,7,37,108.95,0
551883,2011-05-05 09:15:00,13762.0,United Kingdom,7,272,306.72,0
551884,2011-05-05 09:17:00,16109.0,United Kingdom,15,528,296.88,0
551885,2011-05-05 09:18:00,16700.0,United Kingdom,25,447,378.24,0
551886,2011-05-05 09:23:00,12569.0,Germany,6,48,111.18,0
551887,2011-05-05 09:29:00,12593.0,France,10,98,200.0,0
551888,2011-05-05 09:29:00,15304.0,United Kingdom,1,4,51.0,0
551889,2011-05-05 09:34:00,18198.0,United Kingdom,11,248,306.72,0
551890,2011-05-05 09:44:00,14340.0,United Kingdom,6,58,134.7,0
551891,2011-05-05 09:53:00,17429.0,United Kingdom,17,256,186.86,0
551893,2011-05-05 10:07:00,17675.0,United Kingdom,16,222,464.3,0
551894,2011-05-05 10:20:00,12971.0,United Kingdom,3,39,64.95000000000002,0
551895,2011-05-05 10:22:00,12877.0,United Kingdom,2,28,89.4,0
551896,2011-05-05 10:29:00,13711.0,United Kingdom,9,122,170.96,0
551897,2011-05-05 10:31:00,13711.0,United Kingdom,4,18,81.10000000000001,0
551902,2011-05-05 10:49:00,17512.0,United Kingdom,2,168,99.6,0
551907,2011-05-05 10:51:00,16027.0,United Kingdom,3,149,116.95,0
551944,2011-05-05 11:08:00,14553.0,United Kingdom,16,51,110.38,0
551946,2011-05-05 11:18:00,18229.0,United Kingdom,3,44,307.0,0
551950,2011-05-05 11:38:00,14911.0,EIRE,22,181,361.82,0
551951,2011-05-05 11:46:00,18094.0,United Kingdom,3,1200,633.0,0
551952,2011-05-05 11:47:00,15838.0,United Kingdom,2,194,494.7,0
551953,2011-05-05 11:53:00,13448.0,United Kingdom,37,388,593.72,0
551954,2011-05-05 12:13:00,14515.0,United Kingdom,16,177,425.4,0
551955,2011-05-05 12:22:00,13199.0,United Kingdom,2,420,321.48,0
551956,2011-05-05 12:22:00,15021.0,United Kingdom,44,110,277.97,0
551957,2011-05-05 12:24:00,16949.0,United Kingdom,8,66,303.54,0
551958,2011-05-05 12:37:00,13883.0,United Kingdom,22,200,263.24,0
551959,2011-05-05 12:38:00,13883.0,United Kingdom,7,55,112.63000000000001,0
551960,2011-05-05 12:38:00,18239.0,United Kingdom,26,197,466.71,0
551961,2011-05-05 12:39:00,13883.0,United Kingdom,19,192,386.5,0
551962,2011-05-05 12:40:00,17955.0,United Kingdom,5,15,123.75,0
551963,2011-05-05 12:52:00,13266.0,United Kingdom,16,258,305.9,0
551966,2011-05-05 13:14:00,15356.0,United Kingdom,62,222,364.47,0
551967,2011-05-05 13:19:00,16457.0,United Kingdom,9,140,208.36,0
551976,2011-05-05 13:29:00,15061.0,United Kingdom,5,232,809.4,0
551977,2011-05-05 13:34:00,15061.0,United Kingdom,3,124,225.60000000000002,0
551978,2011-05-05 13:43:00,17527.0,United Kingdom,7,57,292.11,0
551979,2011-05-05 13:44:00,14199.0,United Kingdom,2,28,185.39999999999998,0
551980,2011-05-05 13:46:00,17849.0,United Kingdom,4,35,109.25,0
551981,2011-05-05 13:53:00,13694.0,United Kingdom,3,352,897.5999999999999,0
551982,2011-05-05 13:56:00,15023.0,United Kingdom,101,604,1025.29,0
551983,2011-05-05 14:32:00,17735.0,United Kingdom,34,335,562.29,0
551984,2011-05-05 14:37:00,15841.0,United Kingdom,17,234,281.66,0
551985,2011-05-05 14:38:00,12395.0,Belgium,10,71,134.97,0
551986,2011-05-05 14:41:00,13888.0,United Kingdom,19,74,229.56,0
551987,2011-05-05 14:55:00,15005.0,United Kingdom,43,152,250.47,0
551988,2011-05-05 15:08:00,12576.0,Poland,11,116,154.8,0
551989,2011-05-05 15:12:00,14423.0,United Kingdom,3,120,265.2,0
551990,2011-05-05 15:13:00,15759.0,United Kingdom,1,8,68.0,0
551991,2011-05-05 15:29:00,14697.0,United Kingdom,10,74,89.39999999999999,0
551992,2011-05-05 15:31:00,12747.0,United Kingdom,9,116,442.96,0
551993,2011-05-05 15:39:00,14697.0,United Kingdom,12,107,99.21,0
551994,2011-05-05 15:42:00,12868.0,United Kingdom,29,276,437.52000000000004,0
551995,2011-05-05 15:42:00,,United Kingdom,201,451,1332.95,1
551996,2011-05-05 15:44:00,16628.0,United Kingdom,17,192,352.26,0
551997,2011-05-05 15:47:00,,United Kingdom,226,445,1309.56,1
551998,2011-05-05 15:48:00,14099.0,United Kingdom,23,235,258.6,0
552000,2011-05-05 15:55:00,,United Kingdom,142,325,1071.95,1
552004,2011-05-05 16:31:00,17522.0,United Kingdom,10,120,147.44,0
552005,2011-05-05 16:34:00,15491.0,United Kingdom,30,376,622.47,0
552006,2011-05-05 16:54:00,,United Kingdom,1,2,4.16,1
552007,2011-05-05 16:56:00,13269.0,United Kingdom,16,188,310.78,0
552008,2011-05-05 17:13:00,12476.0,Germany,2,16,239.2,0
552009,2011-05-05 17:19:00,,United Kingdom,6,9,30.25,1
552010,2011-05-05 17:26:00,14713.0,United Kingdom,43,196,292.42,0
552011,2011-05-05 17:28:00,13867.0,United Kingdom,8,31,138.85,0
552013,2011-05-05 17:34:00,12451.0,Switzerland,94,1771,2388.31,0
552017,2011-05-05 17:41:00,,United Kingdom,8,11,26.42,1
552018,2011-05-05 17:42:00,16817.0,United Kingdom,10,72,217.8,0
552023,2011-05-05 17:59:00,17624.0,United Kingdom,25,312,400.3,0
552025,2011-05-05 18:04:00,13969.0,United Kingdom,31,233,378.95,0
552026,2011-05-05 18:06:00,17940.0,United Kingdom,1,432,108.0,0
552028,2011-05-05 18:09:00,13969.0,United Kingdom,4,37,64.06,0
552032,2011-05-05 18:16:00,14393.0,United Kingdom,5,13,67.95,0
552033,2011-05-05 18:36:00,14776.0,United Kingdom,8,236,214.56,0
552034,2011-05-05 18:38:00,17578.0,United Kingdom,5,138,143.45999999999998,0
552035,2011-05-05 18:48:00,,United Kingdom,2,2,17.5,1
552036,2011-05-05 19:16:00,12748.0,United Kingdom,22,81,211.15,0
552037,2011-05-05 19:48:00,13450.0,United Kingdom,8,156,240.6,0
552038,2011-05-06 08:08:00,14156.0,EIRE,20,1694,3869.18,0
552039,2011-05-06 08:10:00,13081.0,United Kingdom,176,3253,4655.85,0
552040,2011-05-06 08:19:00,12502.0,Spain,14,84,410.6,0
552041,2011-05-06 08:25:00,14273.0,United Kingdom,6,55,105.9,0
552042,2011-05-06 09:00:00,13952.0,United Kingdom,44,545,1208.31,0
552044,2011-05-06 09:14:00,17423.0,United Kingdom,11,314,449.42,0
552045,2011-05-06 09:22:00,18241.0,United Kingdom,24,241,365.83,0
552046,2011-05-06 09:44:00,15235.0,United Kingdom,24,187,370.77,0
552048,2011-05-06 10:00:00,17809.0,United Kingdom,2,100,519.0,0
552051,2011-05-06 10:10:00,14796.0,United Kingdom,60,349,415.02,0
552053,2011-05-06 10:16:00,16153.0,United Kingdom,12,96,186.9,0
552054,2011-05-06 10:19:00,15062.0,United Kingdom,21,276,353.06,0
552055,2011-05-06 10:32:00,16353.0,United Kingdom,15,240,327.96,0
552056,2011-05-06 10:33:00,16353.0,United Kingdom,1,72,356.40000000000003,0
552057,2011-05-06 10:34:00,17504.0,United Kingdom,13,208,251.75,0
552058,2011-05-06 10:36:00,15218.0,United Kingdom,17,372,647.75,0
552059,2011-05-06 10:37:00,17470.0,United Kingdom,11,282,140.57999999999998,0
552060,2011-05-06 10:39:00,15668.0,United Kingdom,1,72,76.32000000000001,0
552061,2011-05-06 10:43:00,13001.0,United Kingdom,47,696,1264.0800000000002,0
552062,2011-05-06 10:45:00,13117.0,United Kingdom,10,122,95.56,0
552063,2011-05-06 10:51:00,,United Kingdom,3,4,4.2,1
552064,2011-05-06 11:05:00,15874.0,United Kingdom,14,36,118.3,0
552065,2011-05-06 11:20:00,16729.0,United Kingdom,20,88,190.54,0
552078,2011-05-06 11:26:00,16748.0,United Kingdom,15,160,300.4,0
552080,2011-05-06 11:27:00,16319.0,United Kingdom,3,72,404.40000000000003,0
552108,2011-05-06 11:36:00,17841.0,United Kingdom,50,152,289.82,0
552121,2011-05-06 11:40:00,15757.0,United Kingdom,16,167,261.36,0
552127,2011-05-06 11:47:00,17174.0,United Kingdom,4,41,59.9,0
